sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;lÃ­nea_credito
F;comercial;ferreteria;manrique central no. 1;1;4.0;2018-04-09;7800000.0;microempresarial
F;comercial;comidas rapidas;las palmas;3;10.0;2018-11-06;4000000.0;microempresarial
F;comercial;panaderia;popular;2;1.0;2018-03-16;2000000.0;microempresarial
F;comercial;papeleria;13 de noviembre;1;2.0;2019-04-24;1500000.0;microempresarial
F;servicio;mantenimiento en;robledo;2;7.0;2018-05-22;5000000.0;microempresarial
F;comercial;variedades;robledo;1;9.0;2018-04-18;3000000.0;microempresarial
F;comercial;variedades;santo domingo savio;1;1.0;2017-11-15;7300000.0;MICROEMPRESARIAL
F;industrial;fabrica de;trinidad;3;15.0;2019-03-13;6000000.0;microempresarial
F;comercial;variedades;villatina;1;8.0;2018-06-12;2500000.0;microempresarial
F;industrial;fabrica de repuestos;juan pablo ii;2;9.0;2017-01-31;3000000.0;microempresarial
F;comercial;tienda;carpinelo;1;1.0;2018-11-21;7800000.0;microempresarial
F;comercial;variedades;manrique central no. 2;2;3.0;2016-07-15;2000000.0;microempresarial
F;comercial;miscelanea;robledo;2;7.0;2018-03-21;7000000.0;microempresarial
F;comercial;tienda;manrique central no. 1;1;4.0;2018-09-24;5000000.0;microempresarial
F;comercial;variedades;barrio caicedo;2;9.0;2017-05-16;2000000.0;microempresarial
F;comercial;joyeria;cabecera san antonio;3;19.0;2017-02-03;4000000.0;microempresarial
F;comercial;variedades;playon de los;2;2.0;2016-11-23;4130000.0;Microempresarial
F;comercial;recreativo-educativo;campo valdes no. 1;2;4.0;2018-01-30;6000000.0;microempresarial
F;comercial;fabrica_de_;bello horizonte;1;7.0;;4000000.0;microempresarial
F;industrial;fabrica de;castilla;1;5.0;2017-01-17;6000000.0;microempresarial
F;servicio;comidas rapidas;manrique central no. 2;3;3.0;2016-10-13;6890000.0;microempresarial
F;servicio;miscelanea;villatina;1;8.0;2016-09-13;6890000.0;microempresarial
F;comercial;variedades;la floresta;1;12.0;2018-10-29;7812000.0;microempresarial
F;comercial;cafeteria;moravia;2;4.0;2018-04-06;6500000.0;microempresarial
F;comercial;productos de belleza;manrique central no. 1;2;4.0;2019-06-05;5250000.0;microempresarial
F;industrial;fabrica de;robledo;2;7.0;2017-07-18;1500000.0;microempresarial
F;comercial;variedades;cabecera san cristobal;1;19.0;2017-08-02;7377000.0;microempresarial
F;servicio;tienda naturista;popular;2;1.0;2017-03-01;7370000.0;microempresarial
F;industrial;fabrica de;castilla;3;5.0;2018-05-17;7500000.0;microempresarial
F;servicio;restaurante;buenos aires;2;7.0;2016-09-27;6890000.0;microempresarial
F;comercial;variedades;cabecera san cristobal;1;2.0;2018-12-28;1500000.0;microempresarial
F;industrial;fabrica de;enciso;1;8.0;2018-10-25;3000000.0;microempresarial
F;industrial;fabrica de;la milagrosa;1;9.0;2019-02-08;8281000.0;microempresarial
F;comercial;almacen de ropa en;barrio caicedo;1;9.0;2018-07-24;3000000.0;microempresarial
F;industrial;fabrica de;girardot;1;5.0;;6000000.0;microempresarial
F;comercial;tienda;manrique central no. 2;1;3.0;2019-05-08;8000000.0;microempresarial
F;comercial;papeleria;robledo;2;7.0;2016-10-11;4000000.0;microempresarial
F;comercial;variedades;robledo;1;7.0;2016-10-28;6500000.0;microempresarial
F;comercial;fabrica de helados;belen;3;16.0;2019-06-20;7500000.0;microempresarial
F;servicio;ebanistaria;robledo;1;7.0;2018-02-12;7000000.0;microempresarial
F;servicio;tienda;belalcazar;2;5.0;2019-02-27;6000000.0;microempresarial
F;industrial;fabrica de;belen;1;16.0;2019-05-29;1850000.0;microempresarial
F;servicio;barberia;las palmas;3;10.0;2018-02-28;7000000.0;microempresarial
F;comercial;peluqueria;doce de octubre no.1;1;6.0;2018-03-13;5000000.0;microempresarial
F;servicio;fabrica de;aranjuez;1;4.0;2019-05-16;5000000.0;MICROEMPRESARIAL
F;comercial;tienda;aranjuez;1;4.0;2019-05-16;4000000.0;microempresarial
F;industrial;fabrica de;manrique central no. 2;2;3.0;;3000000.0;Microempresarial
F;industrial;fabrica de;san javier no.1;3;13.0;2018-02-07;7800000.0;Microempresarial
F;industrial;fabrica de arepas;villa hermosa;2;8.0;2017-11-21;6000000.0;microempresarial
F;comercial;comidas rapidas;la floresta;3;12.0;2019-05-06;7500000.0;microempresarial
F;servicio;restaurante;san javier no.1;1;13.0;2016-10-04;4000000.0;microempresarial
F;comercial;tienda;boyaca;1;5.0;2016-09-19;4000000.0;microempresarial
F;servicio;peluqueria;doce de octubre no.1;2;6.0;2017-09-13;6500000.0;microempresarial
F;comercial;comidas rapidas;moravia;2;4.0;2018-05-02;1700000.0;microempresarial
F;comercial;almacen de ropa en;el compromiso;1;1.0;2016-08-03;6000000.0;microempresarial
F;comercial;almacen-de-ropa-en-;san javier no.1;1;13.0;2017-05-08;7300000.0;microempresarial
F;comercial;tienda;alfonso lopez;3;5.0;2016-11-10;6890000.0;microempresarial
F;comercial;tienda;andalucia;1;2.0;2017-01-30;6500000.0;microempresarial
F;comercial;distribuidora de;cabecera san cristobal;1;19.0;2017-08-17;4000000.0;microempresarial
F;servicio;recreativo-educativo;robledo;1;7.0;2016-05-19;2000000.0;microempresarial
F;comercial;comidas rapidas;robledo;1;7.0;2018-08-23;7800000.0;microempresarial
F;comercial;almacen de ropa en;santa cruz;1;2.0;2018-03-14;7000000.0;microempresarial
F;comercial;productos de belleza;la isla;1;2.0;2018-10-31;7000000.0;microempresarial
F;comercial;tienda;robledo;1;7.0;2016-06-24;4000000.0;microempresarial
F;industrial;fabrica de calzado;manrique central no. 1;1;4.0;2018-04-05;1000000.0;microempresarial
F;servicio;peluqueria;guayabal;3;15.0;2017-11-01;7377000.0;microempresarial
F;industrial;fabrica de;doce de octubre no.1;1;6.0;2018-07-09;1000000.0;microempresarial
F;comercial;variedades;campo valdes no. 1;1;4.0;;6500000.0;microempresarial
F;industrial;variedades;cabecera san cristobal;1;19.0;2017-10-12;7300000.0;microempresarial
F;comercial;variedades;belen;2;16.0;2018-01-19;7000000.0;microempresarial
F;comercial;barberia;pedregal;3;6.0;;4000000.0;microempresarial
F;comercial;fabrica de;cabecera san cristobal;3;19.0;2017-07-17;7000000.0;MICROEMPRESARIAL
F;industrial;fabrica de;castilla;3;5.0;2017-06-15;5000000.0;microempresarial
F;comercial;variedades;barrio caicedo;1;9.0;2017-12-06;7300000.0;microempresarial
F;servicio;lavanderia;belen;3;16.0;2017-11-08;5200000.0;Microempresarial
F;comercial;variedades;villa hermosa;2;8.0;2018-07-17;7800000.0;microempresarial
F;servicio;variedades;manrique central no. 2;3;3.0;2016-06-09;6000000.0;microempresarial
F;servicio;fabrica de;manrique oriental;1;3.0;2016-10-27;6000000.0;microempresarial
F;industrial;fabrica de;enciso;2;8.0;2018-10-11;5500000.0;Microempresarial
F;servicio;peluqueria;doce_de_octubre_no.1;2;6.0;2019-02-04;7000000.0;microempresarial
F;comercial;variedades;llanaditas;1;8.0;2018-03-23;7800000.0;microempresarial
F;comercial;papeleria;castilla;3;5.0;2017-03-13;7300000.0;microempresarial
F;comercial;tienda;manrique_central_no._1;2;4.0;2018-02-16;7800000.0;microempresarial
F;comercial;comidas rapidas;manrique central no. 1;2;4.0;2018-02-16;7800000.0;microempresarial
F;agropecuario;fabrica de;aranjuez;3;4.0;2016-05-25;6000000.0;microempresarial
F;servicio;variedades;villa hermosa;3;8.0;2018-10-11;1500000.0;microempresarial
F;servicio;restaurante;las violetas;1;16.0;2019-05-14;7000000.0;microempresarial
F;industrial;fabrica de ceramica;robledo;1;7.0;2016-06-09;6890000.0;microempresarial
F;industrial;fabrica de;santa cruz;1;2.0;2016-11-10;6890000.0;microempresarial
F;comercial;tienda;tricentenario;3;5.0;;6000000.0;microempresarial
F;servicio;variedades;belen;3;16.0;2016-12-19;236674.0;microempresarial
F;comercial;restaurante;barrio caicedo;1;9.0;2017-03-30;6500000.0;microempresarial
F;comercial;tienda;cabecera san antonio;2;19.0;2018-10-03;5000000.0;microempresarial
F;comercial;variedades;barrio caicedo;2;9.0;2018-09-27;4600000.0;microempresarial
F;servicio;comidas rapidas;santo_domingo_savio_;2;1.0;2017-05-12;6000000.0;microempresarial
F;comercial;carniceria;buenos aires;1;9.0;2018-05-23;5000000.0;microempresarial
F;servicio;peluqueria;robledo;2;7.0;2018-10-17;7800000.0;microempresarial
F;comercial;variedades;robledo;1;7.0;2016-08-23;1500000.0;microempresarial
F;servicio;restaurante;robledo;3;7.0;2016-08-11;11650000.0;juridica y cap.semilla
F;servicio;tienda;florida nueva;3;11.0;2017-04-25;700000.0;microempresarial
F;comercial;almacen-de-ropa-en-;cabecera san antonio;1;19.0;2017-02-22;7000000.0;microempresarial
F;comercial;mantenimiento en;robledo;2;7.0;;11650000.0;microempresarial
F;industrial;fabrica de;la loma;1;19.0;2017-04-26;6500000.0;microempresarial
F;servicio;peluqueria;tejelo;1;5.0;2018-01-03;7000000.0;microempresarial
F;comercial;fabrica de;belâ¿n;3;16.0;2016-01-14;3000000.0;microempresarial
F;servicio;comidas rapidas;kennedy;2;6.0;2016-11-03;4000000.0;microempresarial
F;industrial;fabrica de;picachito;1;6.0;2018-10-12;6000000.0;microempresarial
F;comercial;fabrica de calzado;doce de octubre no.1;2;6.0;2019-02-21;4300000.0;microempresarial
F;comercial;fabrica de calzado;robledo;1;7.0;;7370000.0;microempresarial
F;comercial;variedades;santo domingo savio;1;1.0;2016-12-07;5000000.0;microempresarial
F;comercial;fabrica de;manrique oriental;2;3.0;2019-01-21;7800000.0;microempresarial
F;comercial;variedades;carpinelo;1;1.0;2018-04-16;2500000.0;microempresarial
F;comercial;variedades;robledo;1;13.0;2017-02-22;6890000.0;microempresarial
F;industrial;fabrica de;manrique central no. 1;1;4.0;2018-07-26;7800000.0;microempresarial
F;comercial;restaurante;robledo;2;7.0;2019-02-08;8281000.0;microempresarial
F;comercial;tienda;andalucia;2;2.0;2018-03-13;6000000.0;microempresarial
F;industrial;fabrica de;enciso;1;8.0;2016-09-07;6800000.0;microempresarial
F;comercial;panaderia;boyaca;3;5.0;2017-09-21;7300000.0;microempresarial
F;comercial;variedades;el salvador;1;9.0;2018-05-24;3000000.0;microempresarial
F;servicio;comidas rapidas;robledo;3;7.0;;4000000.0;microempresarial
F;comercial;variedades;calasanz;2;12.0;2017-07-27;5000000.0;microempresarial
F;servicio;fabrica de;manrique central no. 1;1;8.0;2016-07-12;6500000.0;microempresarial
F;servicio;peluqueria;villa niza;2;2.0;2017-08-25;1500000.0;microempresarial
F;comercial;peluqueria;la floresta;2;12.0;2017-06-20;7000000.0;Microempresarial
F;comercial;variedades;manrique central no. 1;2;4.0;;6000000.0;microempresarial
F;servicio;comidas rapidas;enciso;2;8.0;2016-06-22;6500000.0;microempresarial
F;industrial;fabrica de;sucre;2;8.0;2017-11-16;7000000.0;microempresarial
F;comercial;comidas rapidas;manrique central no. 1;3;4.0;2018-08-21;7800000.0;microempresarial
F;comercial;almacen de ropa en;robledo;2;7.0;2018-07-25;3000000.0;microempresarial
F;comercial;tienda;cabecera san cristobal;3;19.0;2018-12-04;1500000.0;microempresarial
F;industrial;fabrica de;buenos aires;3;9.0;2018-07-05;7500000.0;microempresarial
F;comercial;almacen de ropa en;santa cruz;2;19.0;2017-06-06;6000000.0;microempresarial
F;industrial;fabrica de;picachito;1;6.0;2018-12-20;3000000.0;microempresarial
F;comercial;panaderia;prado;1;10.0;2018-10-29;7800000.0;microempresarial
F;comercial;fabrica-de-alimentos;villa hermosa;3;8.0;2018-09-04;1200000.0;microempresarial
F;industrial;fabrica-de-;20 de julio;1;13.0;;7000000.0;microempresarial
F;industrial;fabrica_de_;manrique central no. 1;1;4.0;2018-11-13;6500000.0;microempresarial
F;servicio;comidas rapidas;villa hermosa;3;19.0;2016-09-28;5000000.0;microempresarial
F;servicio;peluqueria;robledo;1;7.0;2018-05-23;4000000.0;microempresarial
F;comercial;tienda;la milagrosa;3;9.0;2017-11-30;3000000.0;microempresarial
F;comercial;tienda de helados;enciso;3;8.0;2017-06-14;7300000.0;microempresarial
F;comercial;tienda;manrique central no. 1;1;4.0;2018-02-06;7200000.0;microempresarial
F;servicio;mantenimiento en;el compromiso;1;1.0;2017-06-20;7377000.0;microempresarial
F;comercial;restaurante;robledo;3;7.0;2017-10-30;6000000.0;microempresarial
F;servicio;peluqueria;campo amor;1;15.0;2017-06-01;7377000.0;microempresarial
F;servicio;peluqueria;santo domingo savio;1;1.0;2016-06-29;5000000.0;microempresarial
F;comercial;joyeria;cabecera san antonio;3;11.0;2019-03-29;8200000.0;microempresarial
F;industrial;fabrica de;popular;1;1.0;;2000000.0;microempresarial
F;servicio;tienda de helados;13 de noviembre;1;8.0;2018-07-03;6000000.0;MICROEMPRESARIAL
F;comercial;comidas rapidas;santa cruz;2;2.0;2018-08-02;3000000.0;microempresarial
F;comercial;distribuidora de;el salado;1;13.0;2018-08-16;4000000.0;microempresarial
F;servicio;peluqueria;trinidad;1;15.0;2018-06-14;4000000.0;microempresarial
F;comercial;tienda;san javier no.1;1;13.0;2016-11-19;4000000.0;microempresarial
F;comercial;comidas rapidas;cabecera san cristobal;1;19.0;2018-06-08;1500000.0;microempresarial
F;comercial;peluqueria;robledo;1;4.0;2018-11-26;7000000.0;microempresarial
F;servicio;variedades;castilla;3;5.0;2018-01-15;7800000.0;microempresarial
F;comercial;cerrajeria;robledo;1;7.0;2017-09-18;5800000.0;microempresarial
F;comercial;variedades;calasanz;3;12.0;2018-05-16;3000000.0;microempresarial
F;industrial;fabrica de;enciso;1;8.0;2016-12-05;2000000.0;microempresarial
F;industrial;fabrica de;villa del socorro;1;2.0;2017-10-30;7370000.0;microempresarial
F;servicio;tienda de helados;robledo;1;7.0;2016-04-21;6500000.0;microempresarial
F;industrial;fabrica de calzado;castilla;2;5.0;2017-07-31;7000000.0;MICROEMPRESARIAL
F;industrial;fabrica de calzado;el salvador;1;9.0;2018-02-07;7800000.0;microempresarial
F;comercial;papeleria;la floresta;1;12.0;2016-06-22;1000000.0;microempresarial
F;industrial;fabrica de;robledo;3;8.0;2016-05-11;6890000.0;microempresarial
F;comercial;miscelanea;robledo;1;7.0;2016-12-16;6890000.0;microempresarial
F;comercial;legumbreria;villatina;2;8.0;2017-10-04;3000000.0;microempresarial
F;industrial;fabrica de;robledo;1;8.0;2016-11-17;6000000.0;microempresarial
F;comercial;papeleria;aures no. 2;1;7.0;2018-07-27;5000000.0;microempresarial
F;comercial;variedades;belen;1;16.0;2019-03-21;3000000.0;microempresarial
F;industrial;fabrica de;robledo;1;7.0;2018-06-06;2300000.0;microempresarial
F;servicio;peluqueria;castilla;3;5.0;2017-05-03;6500000.0;microempresarial
F;industrial;fabrica de;13 de noviembre;1;8.0;2017-09-07;6500000.0;microempresarial
F;comercial;variedades;castilla;1;5.0;2019-01-28;8000000.0;microempresarial
F;comercial;papeleria;belen;1;16.0;2017-03-24;7370000.0;microempresarial
F;comercial;variedades;el salvador;1;9.0;2018-05-23;3000000.0;microempresarial
F;comercial;taller de mecanica;robledo;1;7.0;;5000000.0;microempresarial
F;servicio;comidas rapidas;blanquizal;1;13.0;2016-07-08;6000000.0;microempresarial
F;industrial;fabrica de;san javier no.1;1;19.0;2018-08-17;6300000.0;microempresarial
F;industrial;fabrica_de_;blanquizal;1;13.0;2019-05-13;1500000.0;microempresarial
F;comercial;venta de calzado;manrique central no. 1;1;4.0;2018-09-04;3000000.0;microempresarial
F;comercial;papeleria;doce de octubre no.1;2;6.0;2016-10-06;2000000.0;microempresarial
F;servicio;fabrica de;robledo;2;7.0;2017-08-04;5500000.0;microempresarial
F;servicio;peluqueria;villatina;2;8.0;2018-03-12;4500000.0;microempresarial
F;comercial;montallantas;popular;1;1.0;2017-04-26;7377000.0;MICROEMPRESARIAL
F;industrial;fabrica de;santo domingo savio;1;1.0;2018-04-19;3500000.0;microempresarial
F;comercial;almacen de ropa en;juan xxiii la quiebra;1;13.0;2017-07-26;7000000.0;microempresarial
F;servicio;comidas rapidas;la america;3;12.0;;7300000.0;microempresarial
F;servicio;productos de belleza;cabecera san cristobal;2;19.0;2018-03-20;7000000.0;microempresarial
F;comercial;tienda;manrique central no. 1;1;4.0;2017-12-22;50000.0;microempresarial
F;comercial;comidas rapidas;manrique central no. 1;2;4.0;2018-03-13;3000000.0;microempresarial
F;comercial;variedades;doce-de-octubre-no.1;2;6.0;2017-05-08;3000000.0;microempresarial
F;industrial;fabrica de;santa cruz;2;2.0;2019-05-29;6000000.0;microempresarial
F;comercial;distribuidora-de-;robledo;1;7.0;2018-03-16;7000000.0;microempresarial
F;comercial;comidas rapidas;popular;1;1.0;2017-06-30;5000000.0;microempresarial
F;agropecuario;venta de pollos;cabecera san cristobal;2;19.0;2019-02-22;10000000.0;microempresarial
F;comercial;ferreteria;castilla;1;5.0;2018-01-25;6500000.0;microempresarial
F;comercial;variedades;santa cruz;2;2.0;2016-03-07;5000000.0;microempresarial
F;industrial;fabrica de;buenos aires;3;9.0;2018-10-03;7800000.0;microempresarial
F;servicio;almacen de ropa en;belen;3;16.0;2018-12-06;7800000.0;microempresarial
F;comercial;almacen de ropa en;toscana;1;5.0;2017-07-10;7377000.0;microempresarial
F;industrial;fabrica de;san javier no.1;1;13.0;2016-06-22;6800000.0;microempresarial
F;agropecuario;criadero de animales;cabecera san antonio;1;19.0;2017-10-09;11650000.0;agropecuaria
F;comercial;tienda;la esperanza no. 2;1;1.0;2019-02-22;5000000.0;microempresarial
F;comercial;miscelanea;robledo;1;19.0;;6890000.0;microempresarial
F;comercial;fabrica de;campo valdes no. 1;3;4.0;2019-05-03;7800000.0;microempresarial
F;comercial;publicidad y;robledo;1;7.0;2017-05-23;7377000.0;microempresarial
F;comercial;comidas rapidas;buenos aires;1;9.0;2017-06-21;7300000.0;microempresarial
F;servicio;peluqueria;palenque;2;7.0;2018-09-24;7000000.0;microempresarial
F;servicio;comidas rapidas;robledo;2;7.0;2019-01-25;7800000.0;microempresarial
F;comercial;comidas rapidas;el salvador;1;9.0;2017-02-01;2000000.0;credioportuno
F;industrial;fabrica de;san german;1;7.0;;4000000.0;microempresarial
F;comercial;almacen de ropa en;playon de los;2;2.0;2018-09-10;5000000.0;microempresarial
F;industrial;fabrica de;pablo vi;2;2.0;2016-11-08;6890000.0;microempresarial
F;servicio;peluqueria;kennedy;2;6.0;2018-03-14;7800000.0;microempresarial
F;servicio;fabrica de;la floresta;3;12.0;;4000000.0;microempresarial
F;comercial;variedades;santo domingo savio;2;1.0;2017-06-28;3000000.0;microempresarial
F;servicio;mantenimiento en;belen;3;16.0;2018-11-19;2000000.0;microempresarial
F;comercial;charcuteria;robledo;2;7.0;2016-03-29;6000000.0;microempresarial
F;servicio;sembrados;boyaca;3;5.0;2017-02-21;6500000.0;juridica y cap.semilla
F;comercial;almacen de ropa en;sevilla;1;4.0;2018-12-05;7800000.0;microempresarial
F;industrial;fabrica de;robledo;3;7.0;2018-03-01;1000000.0;microempresarial
F;comercial;variedades;el pesebre;1;13.0;2017-10-18;7370000.0;microempresarial
F;servicio;peluqueria;santander;2;6.0;2016-04-18;2800000.0;microempresarial
F;servicio;peluqueria;santa cruz;1;2.0;2017-02-03;7377000.0;microempresarial
F;comercial;restaurante;altavista;1;19.0;2018-04-04;5000000.0;microempresarial
F;servicio;cafe e internet;santa ines;1;3.0;2018-05-09;2000000.0;microempresarial
F;comercial;comidas rapidas;robledo;2;7.0;2018-04-06;7800000.0;microempresarial
F;comercial;papeleria;caribe;3;5.0;2017-06-07;7000000.0;microempresarial
F;comercial;fabrica de;san javier no.1;1;13.0;2017-10-05;7300000.0;microempresarial
F;servicio;fabrica de;robledo;1;7.0;2018-04-13;7800000.0;Microempresarial
